"plant_name","plant_name_full","Level.2","Level.1","Introduced","phyto.record","key.phyto.record","phyto.record.UK","key.phyto.record.UK","phyto.record.Scotland","key.phyto.record.Scotland","plant.in.GB"
"Viscum album","Viscum album","Middle Europe","Europe","No","","","Yes","Yes","","","Yes"
"Viscum album","Viscum album","Northern Europe","Europe","No","Yes","Yes","Yes","Yes","","","Yes"
"Viscum album","Viscum album","Eastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Viscum album","Viscum album","Southeastern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Viscum album","Viscum album","Western Asia","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Viscum album","Viscum album","Northern Africa","Africa","No","","","Yes","Yes","","","Yes"
"Viscum album","Viscum album","Southwestern Europe","Europe","No","","","Yes","Yes","","","Yes"
"Viscum album","Viscum album","Southwestern U.S.A.","Northern America","Yes","","","Yes","Yes","","","Yes"
"Viscum album","Viscum album","Caucasus","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Viscum album","Viscum album","Indian Subcontinent","Asia-Tropical","No","","","Yes","Yes","","","Yes"
"Viscum album","Viscum album","Indo-China","Asia-Tropical","No","","","Yes","Yes","","","Yes"
"Viscum album","Viscum album","China","Asia-Temperate","No","","","Yes","Yes","","","Yes"
"Viscum album","Viscum album","Western Canada","Northern America","Yes","","","Yes","Yes","","","Yes"
"Veronica vernicosa","Veronica vernicosa","New Zealand","Australasia","No","","","Yes","Yes","","",""
"Wisteria sinensis","Wisteria sinensis","Southeastern Europe","Europe","Yes","","","Yes","Yes","","",""
"Wisteria sinensis","Wisteria sinensis","Australia","Australasia","Yes","","","Yes","Yes","","",""
"Wisteria sinensis","Wisteria sinensis","Eastern Europe","Europe","Yes","","","Yes","Yes","","",""
"Wisteria sinensis","Wisteria sinensis","Northern Africa","Africa","Yes","","","Yes","Yes","","",""
"Wisteria sinensis","Wisteria sinensis","Indian Subcontinent","Asia-Tropical","Yes","","","Yes","Yes","","",""
"Wisteria sinensis","Wisteria sinensis","Southwestern Europe","Europe","Yes","","","Yes","Yes","","",""
"Wisteria sinensis","Wisteria sinensis","Southeastern U.S.A.","Northern America","Yes","","","Yes","Yes","","",""
"Wisteria sinensis","Wisteria sinensis","Northeastern U.S.A.","Northern America","Yes","","","Yes","Yes","","",""
"Wisteria sinensis","Wisteria sinensis","New Zealand","Australasia","Yes","","","Yes","Yes","","",""
"Wisteria sinensis","Wisteria sinensis","South-Central U.S.A.","Northern America","Yes","","","Yes","Yes","","",""
"Wisteria sinensis","Wisteria sinensis","China","Asia-Temperate","No","","","Yes","Yes","","",""
"Wisteria sinensis","Wisteria sinensis","North-Central U.S.A.","Northern America","Yes","","","Yes","Yes","","",""
"Wisteria sinensis","Wisteria sinensis","Middle Asia","Asia-Temperate","Yes","","","Yes","Yes","","",""
"Wisteria sinensis","Wisteria sinensis","Caucasus","Asia-Temperate","Yes","","","Yes","Yes","","",""
"Xylomelum occidentale","Xylomelum occidentale","Australia","Australasia","No","Yes","Yes","","","","",""
"Symphytum × uplandicum","Symphytum × uplandicum","Eastern Europe","Europe","Yes","","","","","","","Yes"
"Symphytum × uplandicum","Symphytum × uplandicum","Northern Europe","Europe","Yes","","","","","","","Yes"
"Symphytum × uplandicum","Symphytum × uplandicum","Northeastern U.S.A.","Northern America","Yes","","","","","","","Yes"
"Symphytum × uplandicum","Symphytum × uplandicum","Eastern Canada","Northern America","No","","","","","","","Yes"
"Symphytum × uplandicum","Symphytum × uplandicum","Middle Europe","Europe","Yes","","","","","","","Yes"
"Symphytum × uplandicum","Symphytum × uplandicum","Northwestern U.S.A.","Northern America","Yes","","","","","","","Yes"
"Symphytum × uplandicum","Symphytum × uplandicum","Caucasus","Asia-Temperate","No","","","","","","","Yes"
"Symphytum × uplandicum","Symphytum × uplandicum","Western Canada","Northern America","No","","","","","","","Yes"
"Symphytum × uplandicum","Symphytum × uplandicum","Southeastern U.S.A.","Northern America","Yes","","","","","","","Yes"
"Symphytum × uplandicum","Symphytum × uplandicum","Southwestern Europe","Europe","Yes","","","","","","","Yes"
"Leucadendron album","Leucadendron album","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Leucadendron daphnoides","Leucadendron daphnoides","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Leucadendron argenteum","Leucadendron argenteum","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Leucadendron eucalyptifolium","Leucadendron eucalyptifolium","Southern Africa","Africa","No","","","","","","",""
"Leucadendron discolor","Leucadendron discolor","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Leucadendron conicum","Leucadendron conicum","Southern Africa","Africa","No","","","","","","",""
"Leucadendron comosum","Leucadendron comosum","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Leucadendron xanthoconus","Leucadendron xanthoconus","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Leucadendron uliginosum","Leucadendron uliginosum","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Leucospermum conocarpodendron","Leucospermum conocarpodendron","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Leucospermum catherinae","Leucospermum catherinae","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Leucospermum bolusii","Leucospermum bolusii","Southern Africa","Africa","No","","","","","","",""
"Leucadendron spissifolium","Leucadendron spissifolium","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Leucadendron tinctum","Leucadendron tinctum","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Leucadendron tradouwense","Leucadendron tradouwense","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Leucospermum patersonii","Leucospermum patersonii","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Leucospermum praemorsum","Leucospermum praemorsum","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Leucospermum mundii","Leucospermum mundii","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Leucospermum muirii","Leucospermum muirii","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Leucospermum pluridens","Leucospermum pluridens","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Leucospermum praecox","Leucospermum praecox","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Leucospermum reflexum","Leucospermum reflexum","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Leucospermum prostratum","Leucospermum prostratum","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Leucospermum fulgens","Leucospermum fulgens","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Leucospermum erubescens","Leucospermum erubescens","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Leucospermum grandiflorum","Leucospermum grandiflorum","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Leucospermum cuneiforme","Leucospermum cuneiforme","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Leucospermum cordifolium","Leucospermum cordifolium","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Leucospermum lineare","Leucospermum lineare","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Leucospermum glabrum","Leucospermum glabrum","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Leucadendron laureolum","Leucadendron laureolum","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Leucadendron microcephalum","Leucadendron microcephalum","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Leucadendron meridianum","Leucadendron meridianum","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Leucadendron loranthifolium","Leucadendron loranthifolium","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Leucadendron galpinii","Leucadendron galpinii","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Leucadendron gandogeri","Leucadendron gandogeri","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Leucadendron nobile","Leucadendron nobile","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Leucadendron nervosum","Leucadendron nervosum","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Leucadendron salignum","Leucadendron salignum","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Leucadendron salicifolium","Leucadendron salicifolium","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Leucadendron rubrum","Leucadendron rubrum","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Leucadendron pubescens","Leucadendron pubescens","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Leucadendron orientale","Leucadendron orientale","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Leucospermum vestitum","Leucospermum vestitum","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Leucospermum utriculosum","Leucospermum utriculosum","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Leucospermum truncatum","Leucospermum truncatum","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Leucospermum truncatulum","Leucospermum truncatulum","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Leucospermum tottum","Leucospermum tottum","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Leucospermum tomentosum","Leucospermum tomentosum","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Lagunaria patersonia","Lagunaria patersonia","Australia","Australasia","Both","Yes","Yes","","","","",""
"Lagunaria patersonia","Lagunaria patersonia","Southwestern U.S.A.","Northern America","Yes","","","","","","",""
"Lagunaria patersonia","Lagunaria patersonia","New Zealand","Australasia","Yes","","","","","","",""
"Lagunaria patersonia","Lagunaria patersonia","Northeast Tropical Africa","Africa","Yes","","","","","","",""
"Limonium sinuatum","Limonium sinuatum","Western Asia","Asia-Temperate","No","Yes","","","","","",""
"Limonium sinuatum","Limonium sinuatum","Northern Africa","Africa","No","","","","","","",""
"Limonium sinuatum","Limonium sinuatum","Southwestern U.S.A.","Northern America","Yes","","","","","","",""
"Limonium sinuatum","Limonium sinuatum","Indo-China","Asia-Tropical","Yes","","","","","","",""
"Limonium sinuatum","Limonium sinuatum","Mexico","Northern America","Yes","","","","","","",""
"Limonium sinuatum","Limonium sinuatum","Southeastern Europe","Europe","No","","","","","","",""
"Limonium sinuatum","Limonium sinuatum","Southwestern Europe","Europe","No","","","","","","",""
"Limonium sinuatum","Limonium sinuatum","Caucasus","Asia-Temperate","No","","","","","","",""
"Limonium sinuatum","Limonium sinuatum","West Tropical Africa","Africa","No","","","","","","",""
"Limonium sinuatum","Limonium sinuatum","Southern Africa","Africa","Yes","","","","","","",""
"Limonium sinuatum","Limonium sinuatum","Macaronesia","Africa","No","","","","","","",""
"Limonium sinuatum","Limonium sinuatum","Northern Europe","Europe","Yes","","","","","","",""
"Leucophyllum frutescens","Leucophyllum frutescens","Caribbean","Southern America","Yes","","","","","","",""
"Leucophyllum frutescens","Leucophyllum frutescens","Mexico","Northern America","No","","","","","","",""
"Leucophyllum frutescens","Leucophyllum frutescens","South-Central U.S.A.","Northern America","No","","","","","","",""
"Leucophyllum frutescens","Leucophyllum frutescens","Central America","Southern America","Yes","","","","","","",""
"Litchi chinensis","Litchi chinensis","Indo-China","Asia-Tropical","Both","","","","","","",""
"Litchi chinensis","Litchi chinensis","Malesia","Asia-Tropical","No","","","","","","",""
"Litchi chinensis","Litchi chinensis","Western Indian Ocean","Africa","Yes","","","","","","",""
"Litchi chinensis","Litchi chinensis","Papuasia","Asia-Tropical","No","","","","","","",""
"Litchi chinensis","Litchi chinensis","Indian Subcontinent","Asia-Tropical","Both","","","","","","",""
"Litchi chinensis","Litchi chinensis","China","Asia-Temperate","No","Yes","","","","","",""
"Myrsine australis","Myrsine australis","New Zealand","Australasia","No","Yes","Yes","","","","",""
"Myrsine lessertiana","Myrsine lessertiana","North-Central Pacific","Pacific","No","Yes","Yes","","","","",""
"Melicytus macrophyllus","Melicytus macrophyllus","New Zealand","Australasia","No","Yes","Yes","","","","",""
"Macadamia tetraphylla","Macadamia tetraphylla","Australia","Australasia","No","Yes","Yes","","","","",""
"Mimetes cucullatus","Mimetes cucullatus","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Mimetes hottentoticus","Mimetes hottentoticus","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Mimetes argenteus","Mimetes argenteus","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Macadamia integrifolia","Macadamia integrifolia","Australia","Australasia","No","Yes","Yes","","","","",""
"Macadamia integrifolia","Macadamia integrifolia","Caribbean","Southern America","Yes","","","","","","",""
"Macadamia integrifolia","Macadamia integrifolia","Western South America","Southern America","Yes","","","","","","",""
"Macadamia integrifolia","Macadamia integrifolia","Central America","Southern America","Yes","","","","","","",""
"Macadamia integrifolia","Macadamia integrifolia","Southern Africa","Africa","Yes","","","","","","",""
"Macadamia integrifolia","Macadamia integrifolia","South Tropical Africa","Africa","Yes","","","","","","",""
"Macadamia integrifolia","Macadamia integrifolia","Southwestern U.S.A.","Northern America","Yes","Yes","Yes","","","","",""
"Mimetes splendidus","Mimetes splendidus","Southern Africa","Africa","No","Yes","Yes","","","","",""
"Telopea speciosissima","Telopea speciosissima","Australia","Australasia","No","Yes","Yes","Yes","Yes","","",""
"Trymalium ledifolium","Trymalium ledifolium","Australia","Australasia","No","Yes","Yes","","","","",""
"Toona ciliata","Toona ciliata","Indo-China","Asia-Tropical","No","","","","","","",""
"Toona ciliata","Toona ciliata","Malesia","Asia-Tropical","No","","","","","","",""
"Toona ciliata","Toona ciliata","China","Asia-Temperate","No","","","","","","",""
"Toona ciliata","Toona ciliata","East Tropical Africa","Africa","Yes","","","","","","",""
"Toona ciliata","Toona ciliata","Indian Subcontinent","Asia-Tropical","No","","","","","","",""
"Toona ciliata","Toona ciliata","Middle Atlantic Ocean","Africa","Yes","","","","","","",""
"Toona ciliata","Toona ciliata","South Tropical Africa","Africa","Yes","","","","","","",""
"Toona ciliata","Toona ciliata","Papuasia","Asia-Tropical","Both","","","","","","",""
"Toona ciliata","Toona ciliata","Caribbean","Southern America","Yes","","","","","","",""
"Toona ciliata","Toona ciliata","Southern Africa","Africa","Yes","","","","","","",""
"Toona ciliata","Toona ciliata","Western Asia","Asia-Temperate","Yes","","","","","","",""
"Toona ciliata","Toona ciliata","West-Central Tropical Africa","Africa","Yes","","","","","","",""
"Toona ciliata","Toona ciliata","North-Central Pacific","Pacific","Yes","Yes","Yes","","","","",""
"Tilia cordata","Tilia cordata","Middle Europe","Europe","No","Yes","Yes","","","","","Yes"
"Tilia cordata","Tilia cordata","Southwestern Europe","Europe","No","","","","","","","Yes"
"Tilia cordata","Tilia cordata","Southeastern Europe","Europe","No","","","","","","","Yes"
"Tilia cordata","Tilia cordata","Middle Asia","Asia-Temperate","Both","","","","","","","Yes"
"Tilia cordata","Tilia cordata","Northern Europe","Europe","No","","","","","","","Yes"
"Tilia cordata","Tilia cordata","Northeastern U.S.A.","Northern America","Yes","","","","","","","Yes"
"Tilia cordata","Tilia cordata","Siberia","Asia-Temperate","No","","","","","","","Yes"
"Tilia cordata","Tilia cordata","Eastern Europe","Europe","No","","","","","","","Yes"
"Tilia cordata","Tilia cordata","Southeastern U.S.A.","Northern America","Yes","Yes","","","","","","Yes"
"Tilia cordata","Tilia cordata","Western Asia","Asia-Temperate","No","","","","","","","Yes"
"Tilia cordata","Tilia cordata","North-Central U.S.A.","Northern America","Yes","","","","","","","Yes"
"Tilia cordata","Tilia cordata","Caucasus","Asia-Temperate","No","","","","","","","Yes"
"Tasmannia purpurascens","Tasmannia purpurascens","Australia","Australasia","No","Yes","Yes","","","","",""
"Tasmannia lanceolata","Tasmannia lanceolata","Australia","Australasia","No","Yes","Yes","Yes","Yes","Yes","Yes",""
"Tetratheca pilosa","Tetratheca pilosa","Australia","Australasia","No","Yes","Yes","","","","",""
"Tetratheca labillardierei","Tetratheca labillardierei","Australia","Australasia","No","Yes","Yes","","","","",""
"Tetratheca hirsuta","Tetratheca hirsuta","Australia","Australasia","No","Yes","Yes","","","","",""
"Tetratheca ciliata","Tetratheca ciliata","Australia","Australasia","No","Yes","Yes","","","","",""
"Tetratheca procumbens","Tetratheca procumbens","Australia","Australasia","No","Yes","Yes","","","","",""
"Thomasia grandiflora","Thomasia grandiflora","Australia","Australasia","No","Yes","Yes","","","","",""
"Thomasia pauciflora","Thomasia pauciflora","Australia","Australasia","No","Yes","Yes","","","","",""
"Rhamnus cathartica","Rhamnus cathartica","Northeastern U.S.A.","Northern America","Yes","","","","","","","Yes"
