"plant_genus","Level.2","Level.1","Introduced","phyto.record","key.phyto.record","phyto.record.UK","key.phyto.record.UK","phyto.record.Scotland","key.phyto.record.Scotland","In.GB"
"Centaurea","Western Canada","Northern America","Yes","","","","","","","Yes"
"Centaurea","Mongolia","Asia-Temperate","No","","","","","","","Yes"
"Centaurea","Malesia","Asia-Tropical","Yes","","","","","","","Yes"
"Centaurea","Southern Africa","Africa","Yes","Yes","Yes","","","","","Yes"
"Centaurea","Siberia","Asia-Temperate","Both","","","","","","","Yes"
"Centaurea","Indian Subcontinent","Asia-Tropical","Both","","","","","","","Yes"
"Centaurea","Western Asia","Asia-Temperate","No","","","","","","","Yes"
"Centaurea","Southwestern Pacific","Pacific","Yes","","","","","","","Yes"
"Centaurea","Eastern Asia","Asia-Temperate","Yes","","","","","","","Yes"
"Centaurea","Caucasus","Asia-Temperate","No","","","","","","","Yes"
"Centaurea","Australia","Australasia","Yes","Yes","","","","","","Yes"
"Centaurea","Subarctic America","Northern America","Yes","","","","","","","Yes"
"Centaurea","Eastern Canada","Northern America","Yes","","","","","","","Yes"
"Centaurea","North-Central Pacific","Pacific","Yes","","","","","","","Yes"
"Centaurea","Indo-China","Asia-Tropical","Yes","","","","","","","Yes"
"Hypochaeris","Northern Europe","Europe","No","","","","","","","Yes"
"Hypochaeris","Middle Europe","Europe","No","","","","","","","Yes"
"Hypochaeris","Siberia","Asia-Temperate","No","","","","","","","Yes"
"Hypochaeris","Northern South America","Southern America","No","","","","","","","Yes"
"Hypochaeris","Southeastern U.S.A.","Northern America","Yes","","","","","","","Yes"
"Hypochaeris","Southern South America","Southern America","Both","","","","","","","Yes"
"Hypochaeris","Australia","Australasia","Yes","Yes","Yes","","","","","Yes"
"Hypochaeris","Southern Africa","Africa","Yes","","","","","","","Yes"
"Hypochaeris","Northern Africa","Africa","No","","","","","","","Yes"
"Hypochaeris","Central America","Southern America","Yes","","","","","","","Yes"
"Hypochaeris","Russian Far East","Asia-Temperate","No","","","","","","","Yes"
"Hypochaeris","North-Central U.S.A.","Northern America","Yes","","","","","","","Yes"
"Hypochaeris","Northeastern U.S.A.","Northern America","Yes","","","","","","","Yes"
"Hypochaeris","Eastern Asia","Asia-Temperate","Both","","","","","","","Yes"
"Hypochaeris","Caribbean","Southern America","Yes","","","","","","","Yes"
"Hypochaeris","Indian Subcontinent","Asia-Tropical","Both","","","","","","","Yes"
"Hypochaeris","Northwestern U.S.A.","Northern America","Yes","","","","","","","Yes"
"Hypochaeris","Southwestern Europe","Europe","No","","","","","","","Yes"
"Hypochaeris","Southeastern Europe","Europe","No","","","","","","","Yes"
"Hypochaeris","Western South America","Southern America","No","","","","","","","Yes"
"Hypochaeris","New Zealand","Australasia","Yes","","","","","","","Yes"
"Hypochaeris","Brazil","Southern America","No","","","","","","","Yes"
"Hypochaeris","Mexico","Northern America","Yes","","","","","","","Yes"
"Hypochaeris","Western Canada","Northern America","Yes","","","","","","","Yes"
"Hypochaeris","Macaronesia","Africa","No","","","","","","","Yes"
"Hypochaeris","Western Asia","Asia-Temperate","No","","","","","","","Yes"
"Hypochaeris","Eastern Canada","Northern America","Yes","","","","","","","Yes"
"Hypochaeris","South Tropical Africa","Africa","Yes","","","","","","","Yes"
"Hypochaeris","China","Asia-Temperate","Both","","","","","","","Yes"
"Hypochaeris","Eastern Europe","Europe","No","","","","","","","Yes"
"Hypochaeris","Southwestern U.S.A.","Northern America","Yes","","","","","","","Yes"
"Hypochaeris","Caucasus","Asia-Temperate","No","","","","","","","Yes"
"Hypochaeris","South-Central U.S.A.","Northern America","Yes","","","","","","","Yes"
"Hypochaeris","Mongolia","Asia-Temperate","No","","","","","","","Yes"
"Hypochaeris","North-Central Pacific","Pacific","Yes","","","","","","","Yes"
"Hypochaeris","Subantarctic Islands","Antarctica","Both","","","","","","","Yes"
"Hypochaeris","Middle Asia","Asia-Temperate","No","","","","","","","Yes"
"Hypochaeris","Arabian Peninsula","Asia-Temperate","No","","","","","","","Yes"
"Lactuca","West Tropical Africa","Africa","Both","","","","","","","Yes"
"Lactuca","Northwestern Pacific","Pacific","Yes","","","","","","","Yes"
"Lactuca","Northeast Tropical Africa","Africa","No","","","","","","","Yes"
"Lactuca","Southern Africa","Africa","Both","","","","","","","Yes"
"Lactuca","West-Central Tropical Africa","Africa","No","","","","","","","Yes"
"Lactuca","East Tropical Africa","Africa","No","","","","","","","Yes"
"Lactuca","Western Indian Ocean","Africa","Both","","","","","","","Yes"
"Lactuca","Australia","Australasia","Yes","Yes","Yes","","","","","Yes"
"Lactuca","South-Central Pacific","Pacific","Yes","","","","","","","Yes"
"Lactuca","Indian Subcontinent","Asia-Tropical","Both","","","","","","","Yes"
"Lactuca","Subarctic America","Northern America","No","","","","","","","Yes"
"Lactuca","South Tropical Africa","Africa","No","","","","","","","Yes"
"Lactuca","Northeastern U.S.A.","Northern America","No","","","","","","","Yes"
"Lactuca","Northern Africa","Africa","No","","","","","","","Yes"
"Lactuca","Northwestern U.S.A.","Northern America","No","","","","","","","Yes"
"Lactuca","Southeastern U.S.A.","Northern America","No","","","","","","","Yes"
"Lactuca","Russian Far East","Asia-Temperate","No","","","","","","","Yes"
"Lactuca","Northern Europe","Europe","No","","","","","","","Yes"
"Lactuca","Middle Europe","Europe","No","Yes","","","","","","Yes"
"Lactuca","Eastern Canada","Northern America","No","","","","","","","Yes"
"Lactuca","Southwestern Pacific","Pacific","Yes","","","","","","","Yes"
"Lactuca","Arabian Peninsula","Asia-Temperate","Both","","","","","","","Yes"
"Lactuca","North-Central U.S.A.","Northern America","No","","","","","","","Yes"
"Lactuca","North-Central Pacific","Pacific","Yes","","","","","","","Yes"
"Lactuca","Eastern Europe","Europe","No","","","","","","","Yes"
"Lactuca","New Zealand","Australasia","Yes","","","","","","","Yes"
"Lactuca","China","Asia-Temperate","No","","","","","","","Yes"
"Lactuca","Indo-China","Asia-Tropical","No","","","","","","","Yes"
"Lactuca","Central America","Southern America","Both","","","","","","","Yes"
"Lactuca","Southwestern Europe","Europe","No","Yes","","","","","","Yes"
"Lactuca","Southwestern U.S.A.","Northern America","No","Yes","","","","","","Yes"
"Lactuca","Macaronesia","Africa","Both","","","","","","","Yes"
"Lactuca","Malesia","Asia-Tropical","No","Yes","","","","","","Yes"
"Lactuca","Southeastern Europe","Europe","No","Yes","","","","","","Yes"
"Lactuca","Western Canada","Northern America","No","","","","","","","Yes"
"Lactuca","Papuasia","Asia-Tropical","No","","","","","","","Yes"
"Lactuca","Caribbean","Southern America","Both","","","","","","","Yes"
"Lactuca","Caucasus","Asia-Temperate","No","","","","","","","Yes"
"Lactuca","Eastern Asia","Asia-Temperate","No","Yes","","","","","","Yes"
"Lactuca","Siberia","Asia-Temperate","No","","","","","","","Yes"
"Lactuca","Western South America","Southern America","Yes","","","","","","","Yes"
"Lactuca","Western Asia","Asia-Temperate","No","","","","","","","Yes"
"Lactuca","Mongolia","Asia-Temperate","No","","","","","","","Yes"
"Lactuca","Subantarctic Islands","Antarctica","Yes","","","","","","","Yes"
"Lactuca","Middle Asia","Asia-Temperate","No","","","","","","","Yes"
"Lactuca","Southern South America","Southern America","Yes","","","","","","","Yes"
"Lactuca","Mexico","Northern America","No","Yes","","","","","","Yes"
"Lactuca","South-Central U.S.A.","Northern America","No","","","","","","","Yes"
"Lactuca","Northern South America","Southern America","Yes","","","","","","","Yes"
"Lactuca","Brazil","Southern America","Yes","Yes","","","","","","Yes"
"Pterochaeta","Australia","Australasia","No","Yes","Yes","","","","",""
"Podotheca","Australia","Australasia","No","Yes","Yes","","","","",""
"Urostemon","South Tropical Africa","Africa","Yes","","","","","","",""
"Urostemon","New Zealand","Australasia","No","Yes","Yes","","","","",""
"Lycopodium","Russian Far East","Asia-Temperate","No","","","","","","","Yes"
"Lycopodium","Siberia","Asia-Temperate","No","","","","","","","Yes"
"Lycopodium","Northern South America","Southern America","No","","","","","","","Yes"
"Lycopodium","Middle Europe","Europe","No","","","","","","","Yes"
"Lycopodium","Middle Asia","Asia-Temperate","No","","","","","","","Yes"
"Lycopodium","Caucasus","Asia-Temperate","No","","","","","","","Yes"
"Lycopodium","China","Asia-Temperate","No","","","","","","","Yes"
"Lycopodium","Mexico","Northern America","No","","","","","","","Yes"
"Lycopodium","Southeastern U.S.A.","Northern America","No","","","","","","","Yes"
"Lycopodium","Southern South America","Southern America","No","","","","","","","Yes"
"Lycopodium","North-Central U.S.A.","Northern America","No","","","","","","","Yes"
"Lycopodium","Northern Europe","Europe","No","","","","","","","Yes"
"Lycopodium","Subarctic America","Northern America","No","","","","","","","Yes"
"Lycopodium","Central America","Southern America","No","","","","","","","Yes"
"Lycopodium","Northeastern U.S.A.","Northern America","No","","","","","","","Yes"
"Lycopodium","Southwestern Europe","Europe","Both","","","","","","","Yes"
"Lycopodium","Northeast Tropical Africa","Africa","No","","","","","","","Yes"
"Lycopodium","Southern Africa","Africa","No","","","","","","","Yes"
"Lycopodium","Southwestern Pacific","Pacific","No","","","","","","","Yes"
"Lycopodium","Western South America","Southern America","No","","","","","","","Yes"
"Lycopodium","Southwestern U.S.A.","Northern America","No","","","","","","","Yes"
"Lycopodium","West-Central Tropical Africa","Africa","No","","","","","","","Yes"
"Lycopodium","East Tropical Africa","Africa","No","","","","","","","Yes"
"Lycopodium","Western Indian Ocean","Africa","No","","","","","","","Yes"
"Lycopodium","South-Central Pacific","Pacific","No","","","","","","","Yes"
"Lycopodium","Indian Subcontinent","Asia-Tropical","No","","","","","","","Yes"
"Lycopodium","Caribbean","Southern America","No","","","","","","","Yes"
"Lycopodium","South-Central U.S.A.","Northern America","No","","","","","","","Yes"
"Lycopodium","Northwestern U.S.A.","Northern America","No","","","","","","","Yes"
"Lycopodium","Brazil","Southern America","No","","","","","","","Yes"
"Lycopodium","South Tropical Africa","Africa","No","","","","","","","Yes"
"Lycopodium","Eastern Canada","Northern America","No","","","","","","","Yes"
"Lycopodium","North-Central Pacific","Pacific","No","Yes","Yes","","","","","Yes"
"Lycopodium","Indo-China","Asia-Tropical","No","","","","","","","Yes"
"Lycopodium","Subantarctic Islands","Antarctica","No","","","","","","","Yes"
"Lycopodium","Southeastern Europe","Europe","No","","","","","","","Yes"
"Lycopodium","Malesia","Asia-Tropical","No","","","","","","","Yes"
"Lycopodium","New Zealand","Australasia","No","Yes","Yes","","","","","Yes"
"Lycopodium","Eastern Asia","Asia-Temperate","No","","","","","","","Yes"
"Lycopodium","West Tropical Africa","Africa","No","","","","","","","Yes"
"Lycopodium","Australia","Australasia","No","Yes","Yes","","","","","Yes"
"Lycopodium","Papuasia","Asia-Tropical","No","","","","","","","Yes"
"Lycopodium","Macaronesia","Africa","No","","","","","","","Yes"
"Lycopodium","Eastern Europe","Europe","No","","","","","","","Yes"
"Lycopodium","Mongolia","Asia-Temperate","No","","","","","","","Yes"
"Lycopodium","Western Asia","Asia-Temperate","No","","","","","","","Yes"
"Lycopodium","Western Canada","Northern America","No","","","","","","","Yes"
"Nephrolepis","China","Asia-Temperate","No","","","Yes","Yes","","",""
"Nephrolepis","Indian Subcontinent","Asia-Tropical","Both","","","Yes","Yes","","",""
"Nephrolepis","Caribbean","Southern America","No","","","Yes","Yes","","",""
"Nephrolepis","Malesia","Asia-Tropical","No","","","Yes","Yes","","",""
"Nephrolepis","Indo-China","Asia-Tropical","No","","","Yes","Yes","","",""
"Nephrolepis","Western South America","Southern America","No","","","Yes","Yes","","",""
"Nephrolepis","South Tropical Africa","Africa","No","","","Yes","Yes","","",""
"Nephrolepis","Southern South America","Southern America","Both","","","Yes","Yes","","",""
"Nephrolepis","Eastern Asia","Asia-Temperate","No","","","Yes","Yes","","",""
"Nephrolepis","Australia","Australasia","No","","","Yes","Yes","","",""
"Nephrolepis","New Zealand","Australasia","Both","","","Yes","Yes","","",""
"Nephrolepis","Southwestern Pacific","Pacific","No","","","Yes","Yes","","",""
"Nephrolepis","Brazil","Southern America","No","","","Yes","Yes","","",""
"Nephrolepis","Northern South America","Southern America","No","","","Yes","Yes","","",""
"Nephrolepis","Central America","Southern America","No","","","Yes","Yes","","",""
"Nephrolepis","Western Indian Ocean","Africa","No","","","Yes","Yes","","",""
"Nephrolepis","Southern Africa","Africa","Both","","","Yes","Yes","","",""
"Nephrolepis","Papuasia","Asia-Tropical","No","","","Yes","Yes","","",""
"Nephrolepis","West-Central Tropical Africa","Africa","No","","","Yes","Yes","","",""
"Nephrolepis","Northern Africa","Africa","Yes","","","Yes","Yes","","",""
"Nephrolepis","West Tropical Africa","Africa","No","","","Yes","Yes","","",""
"Nephrolepis","Northeast Tropical Africa","Africa","No","","","Yes","Yes","","",""
"Nephrolepis","Middle Atlantic Ocean","Africa","Yes","","","Yes","Yes","","",""
"Nephrolepis","Southwestern U.S.A.","Northern America","Both","","","Yes","Yes","","",""
"Nephrolepis","Southeastern U.S.A.","Northern America","Both","Yes","","Yes","Yes","","",""
"Nephrolepis","East Tropical Africa","Africa","No","","","Yes","Yes","","",""
"Nephrolepis","Southwestern Europe","Europe","Yes","","","Yes","Yes","","",""
"Nephrolepis","Macaronesia","Africa","Both","","","Yes","Yes","","",""
"Nephrolepis","Southeastern Europe","Europe","Yes","","","Yes","Yes","","",""
"Nephrolepis","South-Central Pacific","Pacific","No","","","Yes","Yes","","",""
"Nephrolepis","South-Central U.S.A.","Northern America","No","","","Yes","Yes","","",""
"Nephrolepis","Mexico","Northern America","No","","","Yes","Yes","","",""
"Nephrolepis","Northwestern Pacific","Pacific","No","","","Yes","Yes","","",""
"Nephrolepis","North-Central Pacific","Pacific","No","","","Yes","Yes","","",""
"Polystichum","North-Central U.S.A.","Northern America","No","","","","","","","Yes"
"Polystichum","Northeastern U.S.A.","Northern America","No","","","","","","","Yes"
"Polystichum","Siberia","Asia-Temperate","No","","","","","","","Yes"
"Polystichum","Northwestern U.S.A.","Northern America","No","","","","","","","Yes"
"Polystichum","Caucasus","Asia-Temperate","No","","","","","","","Yes"
"Polystichum","Russian Far East","Asia-Temperate","No","","","","","","","Yes"
"Polystichum","South Tropical Africa","Africa","No","","","","","","","Yes"
"Polystichum","Northern Europe","Europe","No","","","","","","","Yes"
"Polystichum","Central America","Southern America","No","","","","","","","Yes"
"Polystichum","Southern Africa","Africa","No","","","","","","","Yes"
"Polystichum","Arabian Peninsula","Asia-Temperate","No","","","","","","","Yes"
"Polystichum","Western Indian Ocean","Africa","No","","","","","","","Yes"
"Polystichum","Subantarctic Islands","Antarctica","No","","","","","","","Yes"
"Polystichum","Western Asia","Asia-Temperate","No","","","","","","","Yes"
"Polystichum","Middle Europe","Europe","No","","","","","","","Yes"
"Polystichum","Subarctic America","Northern America","No","","","","","","","Yes"
"Polystichum","South-Central Pacific","Pacific","No","","","","","","","Yes"
"Polystichum","Southeastern U.S.A.","Northern America","No","","","","","","","Yes"
"Polystichum","New Zealand","Australasia","No","","","","","","","Yes"
"Polystichum","China","Asia-Temperate","No","","","","","","","Yes"
"Polystichum","Mexico","Northern America","No","","","","","","","Yes"
"Polystichum","Southern South America","Southern America","No","","","","","","","Yes"
"Polystichum","Middle Asia","Asia-Temperate","No","","","","","","","Yes"
"Polystichum","Southwestern U.S.A.","Northern America","No","Yes","Yes","","","","","Yes"
"Polystichum","Caribbean","Southern America","No","","","","","","","Yes"
"Polystichum","Brazil","Southern America","No","","","","","","","Yes"
"Polystichum","Western South America","Southern America","No","","","","","","","Yes"
"Polystichum","Southwestern Pacific","Pacific","Both","","","","","","","Yes"
"Polystichum","Australia","Australasia","No","","","","","","","Yes"
"Polystichum","Indian Subcontinent","Asia-Tropical","No","","","","","","","Yes"
"Polystichum","Eastern Canada","Northern America","No","","","","","","","Yes"
"Polystichum","Northern South America","Southern America","No","","","","","","","Yes"
"Polystichum","Malesia","Asia-Tropical","No","","","","","","","Yes"
"Polystichum","Western Canada","Northern America","No","","","","","","","Yes"
"Polystichum","Indo-China","Asia-Tropical","No","","","","","","","Yes"
"Polystichum","Northeast Tropical Africa","Africa","No","","","","","","","Yes"
"Polystichum","Northern Africa","Africa","No","","","","","","","Yes"
"Polystichum","Southeastern Europe","Europe","No","","","","","","","Yes"
"Polystichum","East Tropical Africa","Africa","No","","","","","","","Yes"
"Polystichum","Macaronesia","Africa","No","","","","","","","Yes"
"Polystichum","Papuasia","Asia-Tropical","No","","","","","","","Yes"
"Polystichum","Eastern Asia","Asia-Temperate","No","","","","","","","Yes"
"Polystichum","North-Central Pacific","Pacific","No","","","","","","","Yes"
"Polystichum","South-Central U.S.A.","Northern America","No","","","","","","","Yes"
"Polystichum","Eastern Europe","Europe","No","","","","","","","Yes"
"Polystichum","West-Central Tropical Africa","Africa","No","","","","","","","Yes"
"Polystichum","Southwestern Europe","Europe","No","","","","","","","Yes"
