"plant_genus","Level.3","Level.2","Level.1","Introduced","phyto.record","key.phyto.record","phyto.record.UK","key.phyto.record.UK","phyto.record.Scotland","key.phyto.record.Scotland","In.GB"
"Ficus","Assam","Indian Subcontinent","Asia-Tropical",0,"","","Yes","","","","Yes"
"Ficus","Zimbabwe","South Tropical Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","Massachusetts","Northeastern U.S.A.","Northern America",1,"","","Yes","","","","Yes"
"Ficus","Cyprus","Western Asia","Asia-Temperate",0,"","","Yes","","","","Yes"
"Ficus","Libya","Northern Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","Socotra","Northeast Tropical Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","Sri Lanka","Indian Subcontinent","Asia-Tropical",0,"","","Yes","","","","Yes"
"Ficus","Japan","Eastern Asia","Asia-Temperate",0,"Yes","","Yes","","","","Yes"
"Ficus","Kwazulu-Natal","Southern Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","Cape Provinces","Southern Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","Zaïre","West-Central Tropical Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","China Southeast","China","Asia-Temperate",0,"","","Yes","","","","Yes"
"Ficus","Gambia","West Tropical Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","China South-Central","China","Asia-Temperate",0,"","","Yes","","","","Yes"
"Ficus","Turkmenistan","Middle Asia","Asia-Temperate",0,"","","Yes","","","","Yes"
"Ficus","Gulf Of Guinea Is.","West-Central Tropical Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","Liberia","West Tropical Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","Dominican Republic","Caribbean","Southern America",0,"","","Yes","","","","Yes"
"Ficus","Bulgaria","Southeastern Europe","Europe",1,"","","Yes","","","","Yes"
"Ficus","French Guiana","Northern South America","Southern America",0,"","","Yes","","","","Yes"
"Ficus","India","Indian Subcontinent","Asia-Tropical",0,"Yes","","Yes","","","","Yes"
"Ficus","Korea","Eastern Asia","Asia-Temperate",0,"Yes","","Yes","","","","Yes"
"Ficus","Panamá","Central America","Southern America",0,"","","Yes","","","","Yes"
"Ficus","Uganda","East Tropical Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","Mauritius","Western Indian Ocean","Africa",0,"","","Yes","","","","Yes"
"Ficus","Thailand","Indo-China","Asia-Tropical",0,"","","Yes","","","","Yes"
"Ficus","Cameroon","West-Central Tropical Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","Yugoslavia","Southeastern Europe","Europe",1,"","","Yes","","","","Yes"
"Ficus","Somalia","Northeast Tropical Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","Burundi","West-Central Tropical Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","Gabon","West-Central Tropical Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","Togo","West Tropical Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","Laos","Indo-China","Asia-Tropical",0,"","","Yes","","","","Yes"
"Ficus","Nepal","Indian Subcontinent","Asia-Tropical",0,"","","Yes","","","","Yes"
"Ficus","Madeira","Macaronesia","Africa",1,"","","Yes","","","","Yes"
"Ficus","Bahamas","Caribbean","Southern America",0,"","","Yes","","","","Yes"
"Ficus","Guatemala","Central America","Southern America",0,"","","Yes","","","","Yes"
"Ficus","Ethiopia","Northeast Tropical Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","Afghanistan","Western Asia","Asia-Temperate",0,"","","Yes","","","","Yes"
"Ficus","Colombia","Western South America","Southern America",0,"","","Yes","","","","Yes"
"Ficus","Equatorial Guinea","West-Central Tropical Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","Congo","West-Central Tropical Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","Spain","Southwestern Europe","Europe",1,"","","Yes","","","","Yes"
"Ficus","Brazil Southeast","Brazil","Southern America",0,"","","Yes","","","","Yes"
"Ficus","Haiti","Caribbean","Southern America",0,"","","Yes","","","","Yes"
"Ficus","Juan Fernández Is.","Southern South America","Southern America",1,"","","Yes","","","","Yes"
"Ficus","Uruguay","Southern South America","Southern America",0,"","","Yes","","","","Yes"
"Ficus","Aruba","Caribbean","Southern America",0,"","","Yes","","","","Yes"
"Ficus","Laccadive Is.","Indian Subcontinent","Asia-Tropical",0,"","","Yes","","","","Yes"
"Ficus","Gulf States","Arabian Peninsula","Asia-Temperate",0,"","","Yes","","","","Yes"
"Ficus","Bermuda","Caribbean","Southern America",0,"","","Yes","","","","Yes"
"Ficus","Seychelles","Western Indian Ocean","Africa",0,"","","Yes","","","","Yes"
"Ficus","Suriname","Northern South America","Southern America",0,"","","Yes","","","","Yes"
"Ficus","Canary Is.","Macaronesia","Africa",1,"","","Yes","","","","Yes"
"Ficus","Morocco","Northern Africa","Africa",1,"","","Yes","","","","Yes"
"Ficus","Nigeria","West Tropical Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","Jamaica","Caribbean","Southern America",0,"","","Yes","","","","Yes"
"Ficus","Cuba","Caribbean","Southern America",0,"","","Yes","","","","Yes"
"Ficus","Peru","Western South America","Southern America",0,"","","Yes","","","","Yes"
"Ficus","Bolivia","Western South America","Southern America",0,"","","Yes","","","","Yes"
"Ficus","Argentina Northeast","Southern South America","Southern America",0,"","","Yes","","","","Yes"
"Ficus","Central American Pac","Central America","Southern America",0,"","","Yes","","","","Yes"
"Ficus","China North-Central","China","Asia-Temperate",0,"","","Yes","","","","Yes"
"Ficus","Honduras","Central America","Southern America",0,"","","Yes","","","","Yes"
"Ficus","Chad","Northeast Tropical Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","Botswana","Southern Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","Venezuela","Northern South America","Southern America",0,"Yes","","Yes","","","","Yes"
"Ficus","Albania","Southeastern Europe","Europe",1,"","","Yes","","","","Yes"
"Ficus","Tunisia","Northern Africa","Africa",1,"","","Yes","","","","Yes"
"Ficus","Paraguay","Southern South America","Southern America",0,"","","Yes","","","","Yes"
"Ficus","Argentina Northwest","Southern South America","Southern America",0,"","","Yes","","","","Yes"
"Ficus","Myanmar","Indo-China","Asia-Tropical",0,"","","Yes","","","","Yes"
"Ficus","Maluku","Malesia","Asia-Tropical",0,"","","Yes","","","","Yes"
"Ficus","Vietnam","Indo-China","Asia-Tropical",0,"","","Yes","","","","Yes"
"Ficus","Belize","Central America","Southern America",0,"","","Yes","","","","Yes"
"Ficus","Costa Rica","Central America","Southern America",0,"Yes","Yes","Yes","","","","Yes"
"Ficus","Eritrea","Northeast Tropical Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","Sudan","Northeast Tropical Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","Northern Provinces","Southern Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","Turkey","Western Asia","Asia-Temperate",0,"Yes","Yes","Yes","","","","Yes"
"Ficus","Mexico Northwest","Mexico","Northern America",0,"","","Yes","","","","Yes"
"Ficus","Cocos (Keeling) Is.","Malesia","Asia-Tropical",0,"","","Yes","","","","Yes"
"Ficus","Taiwan","Eastern Asia","Asia-Temperate",0,"Yes","","Yes","","","","Yes"
"Ficus","Ecuador","Western South America","Southern America",0,"Yes","","Yes","","","","Yes"
"Ficus","Brazil North","Brazil","Southern America",0,"","","Yes","","","","Yes"
"Ficus","Brazil West-Central","Brazil","Southern America",0,"","","Yes","","","","Yes"
"Ficus","Mozambique","South Tropical Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","Azores","Macaronesia","Africa",1,"","","Yes","","","","Yes"
"Ficus","Namibia","Southern Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","Xinjiang","China","Asia-Temperate",1,"","","Yes","","","","Yes"
"Ficus","Nicaragua","Central America","Southern America",0,"","","Yes","","","","Yes"
"Ficus","Uzbekistan","Middle Asia","Asia-Temperate",1,"","","Yes","","","","Yes"
"Ficus","Iraq","Western Asia","Asia-Temperate",0,"","","Yes","","","","Yes"
"Ficus","Brazil Northeast","Brazil","Southern America",0,"","","Yes","","","","Yes"
"Ficus","Cambodia","Indo-China","Asia-Tropical",0,"","","Yes","","","","Yes"
"Ficus","Netherlands Antilles","Caribbean","Southern America",0,"","","Yes","","","","Yes"
"Ficus","Borneo","Malesia","Asia-Tropical",0,"","","Yes","","","","Yes"
"Ficus","Windward Is.","Caribbean","Southern America",0,"","","Yes","","","","Yes"
"Ficus","South China Sea","Indo-China","Asia-Tropical",0,"","","Yes","","","","Yes"
"Ficus","Angola","South Tropical Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","Tanzania","East Tropical Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","Djibouti","Northeast Tropical Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","Transcaucasus","Caucasus","Asia-Temperate",0,"","","Yes","","","","Yes"
"Ficus","Réunion","Western Indian Ocean","Africa",0,"","","Yes","","","","Yes"
"Ficus","Rwanda","West-Central Tropical Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","Caprivi Strip","Southern Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","Iran","Western Asia","Asia-Temperate",0,"Yes","","Yes","","","","Yes"
"Ficus","Brazil South","Brazil","Southern America",0,"","","Yes","","","","Yes"
"Ficus","El Salvador","Central America","Southern America",0,"","","Yes","","","","Yes"
"Ficus","Tadzhikistan","Middle Asia","Asia-Temperate",0,"","","Yes","","","","Yes"
"Ficus","Rodrigues","Western Indian Ocean","Africa",0,"","","Yes","","","","Yes"
"Ficus","Swaziland","Southern Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","Ascension","Middle Atlantic Ocean","Africa",1,"","","Yes","","","","Yes"
"Ficus","Comoros","Western Indian Ocean","Africa",0,"","","Yes","","","","Yes"
"Ficus","Hainan","China","Asia-Temperate",0,"","","Yes","","","","Yes"
"Ficus","Southwest Caribbean","Caribbean","Southern America",0,"","","Yes","","","","Yes"
"Ficus","Malawi","South Tropical Africa","Africa",0,"","","Yes","","","","Yes"
"Ficus","Kenya","East Tropical Africa","Africa",0,"","","Yes","","","","Yes"
"Flindersia","Maluku","Malesia","Asia-Tropical",0,"","","","","","",""
"Flindersia","New South Wales","Australia","Australasia",0,"","","","","","",""
"Flindersia","Queensland","Australia","Australasia",0,"","","","","","",""
"Flindersia","Solomon Is.","Papuasia","Asia-Tropical",0,"","","","","","",""
"Flindersia","Hawaii","North-Central Pacific","Pacific",1,"Yes","Yes","","","","",""
"Flindersia","New Caledonia","Southwestern Pacific","Pacific",0,"","","","","","",""
"Flindersia","New Guinea","Papuasia","Asia-Tropical",0,"","","","","","",""
"Fothergilla","South Carolina","Southeastern U.S.A.","Northern America",0,"","","Yes","Yes","","",""
"Fothergilla","Florida","Southeastern U.S.A.","Northern America",0,"","","Yes","Yes","","",""
"Fothergilla","Alabama","Southeastern U.S.A.","Northern America",0,"","","Yes","Yes","","",""
"Fothergilla","Tennessee","Southeastern U.S.A.","Northern America",0,"","","Yes","Yes","","",""
"Fothergilla","North Carolina","Southeastern U.S.A.","Northern America",0,"","","Yes","Yes","","",""
"Fothergilla","Arkansas","Southeastern U.S.A.","Northern America",0,"","","Yes","Yes","","",""
"Fothergilla","Georgia","Southeastern U.S.A.","Northern America",0,"","","Yes","Yes","","",""
"Frangula","Vietnam","Indo-China","Asia-Tropical",0,"","","","","","","Yes"
"Frangula","Cambodia","Indo-China","Asia-Tropical",0,"","","","","","","Yes"
"Frangula","Bolivia","Western South America","Southern America",0,"","","","","","","Yes"
"Frangula","New Mexico","South-Central U.S.A.","Northern America",0,"","","","","","","Yes"
"Frangula","Iraq","Western Asia","Asia-Temperate",0,"","","","","","","Yes"
"Frangula","China Southeast","China","Asia-Temperate",0,"","","","","","","Yes"
"Frangula","Haiti","Caribbean","Southern America",0,"","","","","","","Yes"
"Frangula","Brazil South","Brazil","Southern America",0,"","","","","","","Yes"
"Frangula","Albania","Southeastern Europe","Europe",0,"","","","","","","Yes"
"Frangula","China South-Central","China","Asia-Temperate",0,"","","","","","","Yes"
"Frangula","East European Russia","Eastern Europe","Europe",0,"","","","","","","Yes"
"Frangula","Greece","Southeastern Europe","Europe",0,"","","","","","","Yes"
"Frangula","Transcaucasus","Caucasus","Asia-Temperate",0,"","","","","","","Yes"
"Frangula","Belgium","Middle Europe","Europe",0,"","","","","","","Yes"
"Frangula","Indiana","Northeastern U.S.A.","Northern America",0,"","","","","","","Yes"
"Frangula","Iowa","North-Central U.S.A.","Northern America",1,"","","","","","","Yes"
"Frangula","Wyoming","Northwestern U.S.A.","Northern America",1,"","","","","","","Yes"
"Frangula","Hainan","China","Asia-Temperate",0,"","","","","","","Yes"
"Frangula","Lebanon-Syria","Western Asia","Asia-Temperate",0,"","","","","","","Yes"
"Frangula","China North-Central","China","Asia-Temperate",0,"","","","","","","Yes"
"Frangula","North Carolina","Southeastern U.S.A.","Northern America",0,"","","","","","","Yes"
"Frangula","Peru","Western South America","Southern America",0,"","","","","","","Yes"
"Frangula","Guyana","Northern South America","Southern America",0,"","","","","","","Yes"
"Frangula","Argentina Northwest","Southern South America","Southern America",0,"","","","","","","Yes"
"Frangula","Argentina Northeast","Southern South America","Southern America",0,"","","","","","","Yes"
"Frangula","Brazil West-Central","Brazil","Southern America",0,"","","","","","","Yes"
"Frangula","New Brunswick","Eastern Canada","Northern America",1,"","","","","","","Yes"
"Frangula","France","Southwestern Europe","Europe",0,"","","","","","","Yes"
"Frangula","Oklahoma","North-Central U.S.A.","Northern America",0,"","","","","","","Yes"
"Frangula","New Jersey","Northeastern U.S.A.","Northern America",1,"","","","","","","Yes"
"Frangula","Hungary","Middle Europe","Europe",0,"","","","","","","Yes"
"Frangula","Texas","South-Central U.S.A.","Northern America",0,"","","","","","","Yes"
"Frangula","Ecuador","Western South America","Southern America",0,"","","","","","","Yes"
"Frangula","Brazil Northeast","Brazil","Southern America",0,"","","","","","","Yes"
"Frangula","Jamaica","Caribbean","Southern America",0,"","","","","","","Yes"
"Frangula","Puerto Rico","Caribbean","Southern America",0,"","","","","","","Yes"
"Frangula","Montana","Northwestern U.S.A.","Northern America",0,"","","","","","","Yes"
"Frangula","Azores","Macaronesia","Africa",0,"","","","","","","Yes"
"Frangula","Costa Rica","Central America","Southern America",0,"","","","","","","Yes"
"Frangula","Mexico Northwest","Mexico","Northern America",0,"","","","","","","Yes"
"Frangula","Maryland","Southeastern U.S.A.","Northern America",0,"","","","","","","Yes"
"Frangula","Ohio","Northeastern U.S.A.","Northern America",0,"","","","","","","Yes"
"Frangula","Massachusetts","Northeastern U.S.A.","Northern America",1,"","","","","","","Yes"
"Frangula","Maine","Northeastern U.S.A.","Northern America",1,"","","","","","","Yes"
"Frangula","Brazil Southeast","Brazil","Southern America",0,"","","","","","","Yes"
"Frangula","New York","Northeastern U.S.A.","Northern America",1,"","","","","","","Yes"
"Frangula","Laos","Indo-China","Asia-Tropical",0,"","","","","","","Yes"
"Frangula","Colombia","Western South America","Southern America",0,"","","","","","","Yes"
"Frangula","Morocco","Northern Africa","Africa",0,"","","","","","","Yes"
"Frangula","Japan","Eastern Asia","Asia-Temperate",0,"","","","","","","Yes"
"Frangula","Thailand","Indo-China","Asia-Tropical",0,"","","","","","","Yes"
"Frangula","Tunisia","Northern Africa","Africa",0,"","","","","","","Yes"
"Frangula","Alabama","Southeastern U.S.A.","Northern America",0,"","","","","","","Yes"
"Frangula","Myanmar","Indo-China","Asia-Tropical",0,"","","","","","","Yes"
"Frangula","Netherlands","Middle Europe","Europe",0,"","","","","","","Yes"
"Frangula","Bulgaria","Southeastern Europe","Europe",0,"","","","","","","Yes"
"Frangula","Paraguay","Southern South America","Southern America",0,"","","","","","","Yes"
"Frangula","Québec","Eastern Canada","Northern America",1,"","","","","","","Yes"
"Frangula","Turkey","Western Asia","Asia-Temperate",0,"","","","","","","Yes"
"Frangula","Canary Is.","Macaronesia","Africa",1,"","","","","","","Yes"
"Frangula","Venezuela","Northern South America","Southern America",0,"","","","","","","Yes"
"Frangula","Missouri","North-Central U.S.A.","Northern America",0,"","","","","","","Yes"
"Frangula","Washington","Northwestern U.S.A.","Northern America",0,"","","","","","","Yes"
"Frangula","Minnesota","North-Central U.S.A.","Northern America",1,"","","","","","","Yes"
"Frangula","Nevada","Southwestern U.S.A.","Northern America",0,"","","","","","","Yes"
"Frangula","Mexico Gulf","Mexico","Northern America",0,"","","","","","","Yes"
"Frangula","British Columbia","Western Canada","Northern America",0,"","","","","","","Yes"
"Frangula","Idaho","Northwestern U.S.A.","Northern America",0,"","","","","","","Yes"
"Frangula","Sweden","Northern Europe","Europe",0,"","","","","","","Yes"
"Frangula","New Hampshire","Northeastern U.S.A.","Northern America",1,"","","","","","","Yes"
"Frangula","Korea","Eastern Asia","Asia-Temperate",0,"","","","","","","Yes"
"Frangula","Mississippi","Southeastern U.S.A.","Northern America",0,"","","","","","","Yes"
"Frangula","Arkansas","Southeastern U.S.A.","Northern America",0,"","","","","","","Yes"
"Frangula","Nova Scotia","Eastern Canada","Northern America",1,"","","","","","","Yes"
"Frangula","Ontario","Eastern Canada","Northern America",1,"","","","","","","Yes"
"Frangula","Kazakhstan","Middle Asia","Asia-Temperate",0,"","","","","","","Yes"
"Frangula","Corse","Southwestern Europe","Europe",0,"","","","","","","Yes"
"Frangula","Algeria","Northern Africa","Africa",0,"","","","","","","Yes"
"Frangula","Guatemala","Central America","Southern America",0,"","","","","","","Yes"
"Frangula","Tennessee","Southeastern U.S.A.","Northern America",0,"","","","","","","Yes"
"Frangula","Manitoba","Western Canada","Northern America",1,"","","","","","","Yes"
"Frangula","Tibet","China","Asia-Temperate",0,"","","","","","","Yes"
"Frangula","Michigan","Northeastern U.S.A.","Northern America",1,"","","","","","","Yes"
"Frangula","Krym","Eastern Europe","Europe",0,"","","","","","","Yes"
"Frangula","Oregon","Northwestern U.S.A.","Northern America",0,"Yes","Yes","","","","","Yes"
"Frangula","Brazil North","Brazil","Southern America",0,"","","","","","","Yes"
"Frangula","Taiwan","Eastern Asia","Asia-Temperate",0,"","","","","","","Yes"
"Frangula","Uzbekistan","Middle Asia","Asia-Temperate",1,"","","","","","","Yes"
"Frangula","Turkey-In-Europe","Southeastern Europe","Europe",0,"","","","","","","Yes"
"Frangula","Georgia","Southeastern U.S.A.","Northern America",0,"","","","","","","Yes"
"Frangula","Wisconsin","North-Central U.S.A.","Northern America",1,"","","","","","","Yes"
